ranking;empresa_raw;peer_id;pnc_miles_bs;rt_bruto_miles_bs;reaseguro_cedido_miles_bs;rt_neto_miles_bs;gestion_general_miles_bs;saldo_operaciones_miles_bs;pct_saldo_sobre_pnc;year;month;fecha_periodo;archivo_fuente
24;Interbank Seguros S.A.;interbank seguros s a;0.0;0.0;0.0;0.0;0.0;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
25;Internacional, S.A. de Seguros;La Internacional;-654322.5856799999;226278.21662000034;-428044.3690599996;429138.53914;1094.17008;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
26;Latitud Seguros, C.A.;latitud seguros c a;556423.1473500002;-649287.30539;-92864.15803999972;182301.68458;89437.52674;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
27;Mapfre La Seguridad, C.A. de Seguros;mapfre;374150.1156000004;-608761.3232699997;-234611.2076699993;523821.0082600002;289209.80061000003;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
28;Mercantil C.A., Seguros;mercantil;-389728.1503200002;665477.7562499973;275749.6059299971;-206031.71602000046;69717.88990000001;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
29;Miranda, C.A Seguros;miranda;249944.23412999988;-424465.2066700001;-174520.9725400002;220354.17122000002;45833.19868;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
30;Multinacional de Seguros C.A.;multinacional de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
31;Mundial de Seguros,C.A.;mundial de seguros c a;-70277.10377999999;-30050.624050000013;-100327.72783;221313.09565000003;120985.36779999999;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
32;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;-35428.35575;-653.5278799999996;-36081.883630000004;37033.31524;951.43161;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
33;Occidental C.A., Seguros;occidental c a seguros;-19060.387510000004;-385.36222999999995;-19445.749740000007;39291.353769999994;19845.604030000002;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
34;Oceánica de Seguros, C.A.;oceanica;-106792.85900000001;88047.02724000001;-18745.831760000005;33940.87189999998;15195.040130000001;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
35;Oriental de Seguros C.A.;oriental de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
36;Pirámide C.A., Seguros;piramide;-268551.15121000144;207253.6344999999;-61297.516710001495;68982.57390999996;7685.056610000001;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
37;Previsora, C.N.A. de Seguros;previsora c n a de seguros;-88561.61634;18967.430799999995;-69594.18553999999;99016.93179999998;29422.74627;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
38;Primus Seguros C.A.;primus seguros c a;-1865.49126;0.0;-1865.49126;9361.4339;7495.942639999999;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
39;Proseguros, S.A.;proseguros s a;10985.017269999957;-7649.863030000001;3335.1542399999557;-3204.56997;130.58491;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
40;Qualitas C.A., Seguros;qualitas c a seguros;-124328.10051000005;125946.65078000001;1618.550269999966;-1166.7508599999994;451.79940999999997;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
41;Real Seguros, S.A.;real seguros;107983.86043000036;-290157.12464999995;-182173.2642199996;126974.83804000002;-55198.42617;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
42;Regional, C.A. de Seguros;regional c a de seguros;0.0;0.0;0.0;0.0;0.0;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
43;Universal de Seguros C.A.;universal de seguros c a;-3766.546250000001;78.06645999999996;-3688.479790000001;5389.8515099999995;1701.37182;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
44;Universitas, C.A. Seguros;universitas c a seguros;144076.24672000002;-55649.78577;88426.46095000002;-141432.08685000002;-53005.6259;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
45;Venezolana de Seguros y Vida C.A.,;venezolana de seguros y vida c a;28457.15656999998;-35859.28779999999;-7402.131230000008;7551.302809999998;149.17147;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
46;Venezuela C.A., Seguros;venezuela c a seguros;45665.69391000017;-132172.80555999998;-86507.11164999983;346274.02735;259766.91569999998;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
47;Vértice, C.A Seguros;vertice c a seguros;-16715.197309999996;-25766.649530000002;-42481.84684;77474.96101999999;34993.11326;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
48;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;1050.9677600000007;0.0;1050.9677600000007;39.49267999999999;1090.4604399999998;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
49;Vitalicia, S.A., Seguros;vitalicia s a seguros;11583.266279999978;0.0;11583.266279999978;8654.710219999999;20237.97648;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
50;Vivir Seguros C.A.;vivir seguros c a;-3342.9814200000037;-744.7836900000002;-4087.765110000004;4105.02629;17.26118;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
51;Zuma Seguros, C.A.;zuma seguros c a;-35230.83275999999;-2969.702759999999;-38200.53551999999;11379.207690000001;-26821.327869999997;;;2025;7;2025-07-31;1_Cuadro_de_Resultados_Dic.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;99837.31638000021;-37905.50825999996;61931.80812000024;-61335.808139999994;595.9999799999999;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;-76031.49881;6946.82434;-69084.67447;4963.463680000067;-64121.210880000006;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
4;Andes C.A., Seguros;andes c a seguros;-41158.737609999975;-718.8878700000001;-41877.62547999997;3965.5963100000004;-37912.02917;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;-15905.946259999999;-17448.40582;-33354.35208;33800.62169;446.26961;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
6;Atrio Seguros S.A.;atrio seguros s a;-1152.9353099999948;9106.435740000004;7953.500430000009;-7422.148600000001;531.35183;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
7;Ávila C.A., de Seguros;avila c a de seguros;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
8;Banesco Seguros C.A.;banesco;198086.6503800002;-104975.63646000001;93111.0139200002;769269.4083299999;862380.42225;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
9;BBVA Seguros,C.A.;bbva seguros c a;-9339.326899999985;-158.75959;-9498.086489999985;298920.73683;289422.65034;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
10;Bolivariana de Seguros y Reaseguros, S.A.;bolivariana de seguros y reaseguros ;1182.1549299999995;-1271.4396100000001;-89.28468000000063;2492.53917;2403.25486;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
11;Capital, C.A. Seguros;capital c a seguros;1191697.8778799996;-1190020.62928;1677.248599999666;1801.3056199999974;3478.55421;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
12;Carabobo C.A., Seguros;carabobo c a seguros;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
13;Caracas C.A., Seguros;caracas;-2755254.7517500008;-614403.5540700001;-3369658.3058200013;3494732.6431;125074.33754000001;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
14;Caroní, S.A., Seguros;caroni s a seguros;-63034.28087000001;-6664.907630000001;-69699.18850000002;132049.05227000001;62349.86375;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
15;Catatumbo C.A., Seguros;catatumbo c a seguros;127397.51980999995;-99091.36216000003;28306.157649999932;-22270.59425999999;6035.56338;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
16;Constitución C.A., Seguros;constitucion;407768.2271799998;-241660.28134000002;166107.94583999983;-161044.3441;5063.60179;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
17;Corporativos C.A., Seguros;corporativos c a seguros;15596.017000000009;-32859.731139999996;-17263.714139999985;98385.05892000001;81121.34458;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
18;Estar Seguros, S.A.;estar seguros s a;-95301.24708999989;243663.3796099999;148362.13252;-147971.58874;390.54378;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
19;Fe C.A., Seguros;fe c a seguros;24217.727409999978;0.0;24217.727409999978;-5050.855269999997;19166.87215;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
21;Hispana de Seguros, S.A.;hispana;-272203.5241900001;252261.68392999962;-19941.840260000437;20380.58380000001;438.74354;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
22;Horizonte, S.A. Seguros;horizonte s a seguros;-95380.4503099999;-10758.3542;-106138.8045099999;117953.55516000032;11814.75066;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
23;Iberoamericana de Seguros C.A.;iberoamericana de seguros c a;26372.04685;-300.71991000000025;26071.32694;-13865.50027;12205.82667;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
24;Interbank Seguros S.A.;interbank seguros s a;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
25;Internacional, S.A. de Seguros;La Internacional;-720034.8824400003;147617.09649000017;-572417.7859500002;577456.9072199999;5039.12127;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
26;Latitud Seguros, C.A.;latitud seguros c a;895514.6025300005;-1035864.8004099999;-140350.19787999953;224806.61142;84456.41353;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
27;Mapfre La Seguridad, C.A. de Seguros;mapfre;363868.40700000024;-671731.37806;-307862.97105999984;592660.8368299999;284797.86575;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
28;Mercantil C.A., Seguros;mercantil;-971494.1451899987;1365144.2743100037;393650.1291200051;-300701.90220000077;92948.22691;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
29;Miranda, C.A Seguros;miranda;300158.49382000003;-544071.8613900001;-243913.36757000006;303607.28805000003;59693.92047;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
30;Multinacional de Seguros C.A.;multinacional de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
31;Mundial de Seguros,C.A.;mundial de seguros c a;-38366.218500000075;-131395.22285999998;-169761.44136000008;183495.62385000003;13734.1825;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
32;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;-38812.09016;-1102.5958299999993;-39914.68599;42742.71079999999;2828.02481;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
33;Occidental C.A., Seguros;occidental c a seguros;-51947.78118000001;-397.52403;-52345.30521000001;513553.33848000003;461208.03326999996;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
34;Oceánica de Seguros, C.A.;oceanica;-172250.92471999954;173038.29139;787.3666700004339;12884.961610000015;13672.328150000001;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
35;Oriental de Seguros C.A.;oriental de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
36;Pirámide C.A., Seguros;piramide;-242031.8063399998;176055.84065999975;-65975.96568000004;72803.17459999991;6827.20891;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
37;Previsora, C.N.A. de Seguros;previsora c n a de seguros;-84209.88682000007;6719.538669999998;-77490.34815000006;106792.53689000002;29302.18875;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
38;Primus Seguros C.A.;primus seguros c a;-3652.76204;0.0;-3652.76204;16119.90335;12467.14131;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
39;Proseguros, S.A.;proseguros s a;10494.123849999947;-6077.451369999997;4416.67247999995;-4277.88989;138.78257000000002;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
40;Qualitas C.A., Seguros;qualitas c a seguros;-175168.07297000004;176241.7563600001;1073.6833900000454;-586.9753299999982;486.70806;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
41;Real Seguros, S.A.;real seguros;58821.26673000004;-315094.02742000006;-256272.76069000002;155192.33711000002;-101080.4236;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
42;Regional, C.A. de Seguros;regional c a de seguros;0.0;0.0;0.0;0.0;0.0;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
43;Universal de Seguros C.A.;universal de seguros c a;-3618.7397999999935;115.32292999999993;-3503.4168699999937;8027.3414699999985;4523.924599999999;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
44;Universitas, C.A. Seguros;universitas c a seguros;119440.98617999998;-59792.12517;59648.86100999998;-203201.16182000007;-143552.30081000002;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
45;Venezolana de Seguros y Vida C.A.,;venezolana de seguros y vida c a;76313.73411999994;-39506.474200000026;36807.2599199999;-35926.36689;880.89301;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
46;Venezuela C.A., Seguros;venezuela c a seguros;-3827.390449999978;-158955.41587;-162782.80632;394174.48759;231391.68127;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
47;Vértice, C.A Seguros;vertice c a seguros;-41283.543260000006;-27370.97933;-68654.52259000001;110424.81566;41770.2931;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
48;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;810.42375;0.0;810.42375;13.481179999999993;823.90493;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
49;Vitalicia, S.A., Seguros;vitalicia s a seguros;24582.237439999953;0.0;24582.237439999953;6451.50325;31033.740690000002;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
50;Vivir Seguros C.A.;vivir seguros c a;-5689.783759999998;-1013.3667700000004;-6703.150529999999;6723.16882;20.01829;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
51;Zuma Seguros, C.A.;zuma seguros c a;-48686.51242999998;-3438.8231499999997;-52125.33557999998;14232.578629999998;-37892.756989999994;;;2025;8;2025-08-31;1_Cuadro_de_Resultados_Dic.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;118564.16206000019;-50402.76880000003;68161.39326000017;-67362.12892;799.2643499999999;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;-127705.50215;-12087.74582;-139793.24797;-1623.8321799999476;-141417.08082;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
4;Andes C.A., Seguros;andes c a seguros;-51006.20210000003;-887.0586600000001;-51893.260760000034;-1952.1807799999974;-53845.441549999996;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;-17544.38121000001;-19658.763549999996;-37203.14476;37589.17301;386.02824;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
6;Atrio Seguros S.A.;atrio seguros s a;-51687.36088000001;11106.68026;-40580.680620000014;43124.17688999999;2543.49627;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
7;Ávila C.A., de Seguros;avila c a de seguros;0.0;0.0;0.0;0.0;0.0;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
8;Banesco Seguros C.A.;banesco;228921.7321599996;-135226.77814;93694.9540199996;1158711.32748;1252406.2815;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
9;BBVA Seguros,C.A.;bbva seguros c a;-14693.367769999992;-191.76574;-14885.133509999992;337399.79161;322514.6581;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
10;Bolivariana de Seguros y Reaseguros, S.A.;bolivariana de seguros y reaseguros ;1311.8914199999992;-1529.4840399999998;-217.59262000000058;3315.34713;3097.75487;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
11;Capital, C.A. Seguros;capital c a seguros;1210150.3035399998;-1212534.35253;-2384.048990000248;4598.106689999998;2214.0576800000003;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
12;Carabobo C.A., Seguros;carabobo c a seguros;0.0;0.0;0.0;0.0;0.0;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
13;Caracas C.A., Seguros;caracas;-3603450.6706300024;-778378.4526499995;-4381829.123280002;4550554.368780001;168725.24537000002;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
14;Caroní, S.A., Seguros;caroni s a seguros;-116227.68576000004;-10047.0131;-126274.69886000003;351609.41022;225334.71135;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
15;Catatumbo C.A., Seguros;catatumbo c a seguros;164625.84185;-114415.92744999999;50209.91440000001;-41425.414980000016;8784.49942;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
16;Constitución C.A., Seguros;constitucion;968294.7829300003;-441574.2334500001;526720.5494800002;-518293.05178999994;8427.497710000001;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
17;Corporativos C.A., Seguros;corporativos c a seguros;68390.06601999994;-59805.99529999998;8584.070719999954;103970.51862999999;112554.59003;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
18;Estar Seguros, S.A.;estar seguros s a;-151660.23529999997;360649.28366;208989.04836000004;-208583.72392000002;405.32444;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
19;Fe C.A., Seguros;fe c a seguros;30409.780349999994;0.0;30409.780349999994;-24809.758619999997;5600.02174;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;0.0;0.0;0.0;0.0;0.0;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
21;Hispana de Seguros, S.A.;hispana;-369647.89027;317338.8403700005;-52309.04989999944;52732.715560000004;423.66566;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
22;Horizonte, S.A. Seguros;horizonte s a seguros;-117164.79888999996;-5884.5918999999985;-123049.39078999996;136149.62707000066;13100.236289999999;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
23;Iberoamericana de Seguros C.A.;iberoamericana de seguros c a;35852.848849999995;218.61051999999992;36071.45937;-26160.395669999998;9911.063699999999;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
24;Interbank Seguros S.A.;interbank seguros s a;0.0;0.0;0.0;0.0;0.0;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
25;Internacional, S.A. de Seguros;La Internacional;-971623.1543399999;240748.14842999968;-730875.0059100002;742859.22411;11984.2182;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
26;Latitud Seguros, C.A.;latitud seguros c a;1017789.4818800003;-1212276.1072799999;-194486.6253999996;333784.61873000005;139297.99331;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
27;Mapfre La Seguridad, C.A. de Seguros;mapfre;231802.09560000108;-583271.8722100003;-351469.7766099992;470778.41234000016;119308.63576;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
28;Mercantil C.A., Seguros;mercantil;-1777443.0127700018;1833704.356829999;56261.34405999708;66878.6035;123139.94756999999;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
29;Miranda, C.A Seguros;miranda;318503.75799999974;-652349.6220799999;-333845.86408000014;375897.63056;42051.76648;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
30;Multinacional de Seguros C.A.;multinacional de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
31;Mundial de Seguros,C.A.;mundial de seguros c a;25386.0908000002;-180228.85400999998;-154842.7632099998;232673.68607;77830.92286;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
32;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;-51998.61419;-2112.3988900000004;-54111.01308;60788.66202999999;6677.64895;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
33;Occidental C.A., Seguros;occidental c a seguros;-33020.70861999999;-407.91007999999994;-33428.61869999999;529151.86181;495723.24311000004;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
34;Oceánica de Seguros, C.A.;oceanica;-464887.3528100006;384936.5770400004;-79950.77577000015;87668.37233000004;7717.59656;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
35;Oriental de Seguros C.A.;oriental de seguros c a;-8465.686130000002;-142.40633000000003;-8608.092460000003;10603.08058;1994.98808;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
36;Pirámide C.A., Seguros;piramide;-225467.5878799994;282136.17228000035;56668.58440000093;-49146.05770000005;7522.52711;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
37;Previsora, C.N.A. de Seguros;previsora c n a de seguros;-3707.7605499999236;5244.590920000028;1536.8303700001045;104147.735;105684.56538;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
38;Primus Seguros C.A.;primus seguros c a;-5530.766119999999;0.0;-5530.766119999999;21177.04832;15646.2822;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
39;Proseguros, S.A.;proseguros s a;10513.749330000042;-7795.6897599999975;2718.059570000045;-2576.2740599999997;141.7855;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
40;Qualitas C.A., Seguros;qualitas c a seguros;-226127.81944;227024.4496;896.6301599999964;-417.6089099999964;479.02125;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
41;Real Seguros, S.A.;real seguros;50094.2314400003;-297413.28518;-247319.0537399997;250548.87263;3229.81887;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
42;Regional, C.A. de Seguros;regional c a de seguros;0.0;0.0;0.0;0.0;0.0;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
43;Universal de Seguros C.A.;universal de seguros c a;-4868.109690000002;167.1099299999997;-4700.999760000002;9909.840540000001;5208.84078;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
44;Universitas, C.A. Seguros;universitas c a seguros;251873.56897999995;-81414.88385;170458.68512999997;-382065.89401;-211607.20888999998;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
45;Venezolana de Seguros y Vida C.A.,;venezolana de seguros y vida c a;72903.86133999984;-38672.25487000004;34231.606469999795;-33162.06675;1069.53972;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
46;Venezuela C.A., Seguros;venezuela c a seguros;-27821.16873999928;-221246.16379000005;-249067.33252999932;621918.2888099999;372850.95628;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
47;Vértice, C.A Seguros;vertice c a seguros;-76593.42254;-23243.809050000003;-99837.23159000001;182277.02783999997;82439.79628;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
48;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;815.2810800000019;0.0;815.2810800000019;27.807890000000015;843.08897;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
49;Vitalicia, S.A., Seguros;vitalicia s a seguros;51229.364490000014;0.0;51229.364490000014;-15422.831480000004;35806.53302;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
50;Vivir Seguros C.A.;vivir seguros c a;-9487.383790000007;-565.68781;-10053.071600000007;10077.089100000001;24.0175;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
51;Zuma Seguros, C.A.;zuma seguros c a;-58916.503210000046;-4700.177259999999;-63616.68047000004;16936.963939999998;-46679.71657;;;2025;9;2025-09-30;1_Cuadro_de_Resultados_Dic.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;0.0;0.0;0.0;0.0;0.0;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;124404.80174;-36555.72169;87849.08005;-87167.62048;681.45956;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;-62130.23361;-31724.183510000003;-93854.41712;613.6753199999999;-93240.74145999999;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
4;Andes C.A., Seguros;andes c a seguros;-64115.56506;-1063.88095;-65179.44601;-3615.6551;-68795.10112;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;-22106.406260000003;-22081.476329999998;-44187.88259;44624.542689999995;436.66011;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
6;Atrio Seguros S.A.;atrio seguros s a;-50633.638060000005;14914.157650000001;-35719.48041;38413.6303;2694.14989;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
7;Ávila C.A., de Seguros;avila c a de seguros;0.0;0.0;0.0;0.0;0.0;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
8;Banesco Seguros C.A.;banesco;188855.25083;-175068.01984;13787.23099;1642290.68576;1656077.91675;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
9;BBVA Seguros,C.A.;bbva seguros c a;-22058.609190000003;-214.41346;-22273.02265;395430.65444;373157.63179;;;2025;10;2025-10-31;1_Cuadro_de_Resultados_Dic.xlsx
